...1,Soundfile,Dataset,LowFreqHz,HighFreqHz,FileEndSec,UTC,FileBeginSec,ClassSpecies,KW,KW_certain,Ecotype,Provider,AnnotationLevel,FilePath,FileOk,CallType,ID,CenterTime,Duration,CalltypeCategory,HasQ,CalltypeHasQ,EcotypeCertain,isPulsedCalls,Labels,HoldOut,Augmented,ShiftSec,SourceID,AugFromCT,LocalPath,LocalFileOk
160885,AMAR610.20210905T140535Z.wav,StrGeoN1,1218.0,1382.0,154.131,2021-09-05T14:08:08Z,153.641,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140535Z.wav,True,,122577,153.886,0.4900000000000091,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122577,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140535Z.wav,True
160889,AMAR610.20210905T140535Z.wav,StrGeoN1,2109.0,2320.0,172.115,2021-09-05T14:08:26Z,171.625,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140535Z.wav,True,,122581,171.87,0.4900000000000091,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122581,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140535Z.wav,True
160891,AMAR610.20210905T140535Z.wav,StrGeoN1,1125.0,1335.0,174.633,2021-09-05T14:08:29Z,174.249,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140535Z.wav,True,,122583,174.441,0.3840000000000145,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122583,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140535Z.wav,True
160915,AMAR610.20210905T140535Z.wav,StrGeoN1,4007.0,4265.0,219.817,2021-09-05T14:09:13Z,218.367,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140535Z.wav,True,,122607,219.092,1.450000000000017,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122607,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140535Z.wav,True
160921,AMAR610.20210905T140535Z.wav,StrGeoN1,1335.0,1500.0,229.736,2021-09-05T14:09:24Z,229.31,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140535Z.wav,True,,122613,229.523,0.4259999999999877,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122613,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140535Z.wav,True
160925,AMAR610.20210905T140935Z.wav,StrGeoN1,3070.0,3187.0,2.003,2021-09-05T14:09:36Z,1.534,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122617,1.7685,0.4690000000000001,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122617,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160926,AMAR610.20210905T140935Z.wav,StrGeoN1,2671.0,2765.0,5.567,2021-09-05T14:09:40Z,5.183,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122618,5.375,0.3840000000000003,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122618,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160931,AMAR610.20210905T140935Z.wav,StrGeoN1,5085.0,5179.0,14.462,2021-09-05T14:09:49Z,14.1,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122623,14.281,0.3620000000000001,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122623,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160933,AMAR610.20210905T140935Z.wav,StrGeoN1,3046.0,3187.0,19.114,2021-09-05T14:09:53Z,18.666,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122625,18.89,0.4480000000000004,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122625,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160940,AMAR610.20210905T140935Z.wav,StrGeoN1,2953.0,3234.0,38.462,2021-09-05T14:10:13Z,38.036,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122632,38.249,0.4260000000000019,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122632,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160945,AMAR610.20210905T140935Z.wav,StrGeoN1,984.0,1101.0,46.888,2021-09-05T14:10:21Z,46.526,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122637,46.707,0.3619999999999947,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122637,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160950,AMAR610.20210905T140935Z.wav,StrGeoN1,843.0,1148.0,57.173,2021-09-05T14:10:31Z,56.789,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122642,56.981,0.3840000000000003,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122642,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160955,AMAR610.20210905T140935Z.wav,StrGeoN1,867.0,1101.0,67.582,2021-09-05T14:10:41Z,66.942,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122647,67.262,0.6400000000000006,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122647,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160957,AMAR610.20210905T140935Z.wav,StrGeoN1,4171.0,4289.0,72.19,2021-09-05T14:10:46Z,71.636,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122649,71.913,0.554000000000002,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122649,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160965,AMAR610.20210905T140935Z.wav,StrGeoN1,2367.0,2789.0,95.443,2021-09-05T14:11:09Z,94.505,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122657,94.974,0.9380000000000024,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122657,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160966,AMAR610.20210905T140935Z.wav,StrGeoN1,679.0,984.0,98.047,2021-09-05T14:11:12Z,97.599,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122658,97.823,0.4479999999999933,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122658,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160972,AMAR610.20210905T140935Z.wav,StrGeoN1,3937.0,4312.0,106.58,2021-09-05T14:11:20Z,105.983,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122664,106.2815,0.5969999999999942,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122664,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160979,AMAR610.20210905T140935Z.wav,StrGeoN1,2953.0,3281.0,119.294,2021-09-05T14:11:33Z,118.612,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122671,118.953,0.6820000000000022,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122671,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160983,AMAR610.20210905T140935Z.wav,StrGeoN1,2835.0,3796.0,133.737,2021-09-05T14:11:47Z,132.671,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122675,133.204,1.0660000000000025,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122675,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160985,AMAR610.20210905T140935Z.wav,StrGeoN1,2085.0,2132.0,141.971,2021-09-05T14:11:56Z,141.63,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122677,141.8005,0.3410000000000082,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122677,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160989,AMAR610.20210905T140935Z.wav,StrGeoN1,2250.0,2812.0,157.289,2021-09-05T14:12:11Z,156.756,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122681,157.0225,0.532999999999987,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122681,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160990,AMAR610.20210905T140935Z.wav,StrGeoN1,3960.0,4218.0,166.207,2021-09-05T14:12:20Z,165.482,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122682,165.8445,0.7249999999999943,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122682,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
160997,AMAR610.20210905T140935Z.wav,StrGeoN1,6046.0,6632.0,190.249,2021-09-05T14:12:44Z,189.908,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122689,190.0785,0.3410000000000082,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122689,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
161001,AMAR610.20210905T140935Z.wav,StrGeoN1,5859.0,6585.0,193.599,2021-09-05T14:12:48Z,193.258,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122693,193.4285,0.3409999999999797,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122693,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
161003,AMAR610.20210905T140935Z.wav,StrGeoN1,3046.0,3281.0,195.838,2021-09-05T14:12:50Z,195.156,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122695,195.497,0.681999999999988,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122695,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
161004,AMAR610.20210905T140935Z.wav,StrGeoN1,3093.0,3703.0,196.542,2021-09-05T14:12:51Z,196.03,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122696,196.286,0.5120000000000005,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122696,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
161010,AMAR610.20210905T140935Z.wav,StrGeoN1,13921.0,14789.0,206.996,2021-09-05T14:13:01Z,206.548,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T140935Z.wav,True,,122702,206.772,0.4480000000000075,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122702,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T140935Z.wav,True
161236,AMAR610.20210905T142135Z.wav,StrGeoN1,4875.0,5039.0,3.647,2021-09-05T14:21:38Z,3.285,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122709,3.466,0.3619999999999996,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122709,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161243,AMAR610.20210905T142135Z.wav,StrGeoN1,1593.0,1945.0,18.708,2021-09-05T14:21:52Z,17.94,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122716,18.324,0.7679999999999971,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122716,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161248,AMAR610.20210905T142135Z.wav,StrGeoN1,1335.0,1710.0,29.076,2021-09-05T14:22:03Z,28.628,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122721,28.852,0.4480000000000004,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122721,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161249,AMAR610.20210905T142135Z.wav,StrGeoN1,1406.0,1640.0,30.228,2021-09-05T14:22:04Z,29.844,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122722,30.036,0.3840000000000003,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122722,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161250,AMAR610.20210905T142135Z.wav,StrGeoN1,1687.0,2085.0,35.112,2021-09-05T14:22:09Z,34.75,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122723,34.931,0.3620000000000019,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122723,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161256,AMAR610.20210905T142135Z.wav,StrGeoN1,4054.0,4242.0,45.673,2021-09-05T14:22:20Z,45.332,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122729,45.5025,0.3410000000000011,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122729,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161260,AMAR610.20210905T142135Z.wav,StrGeoN1,1781.0,1945.0,48.254,2021-09-05T14:22:22Z,47.508,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122733,47.881,0.7459999999999951,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122733,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161263,AMAR610.20210905T142135Z.wav,StrGeoN1,867.0,960.0,51.411,2021-09-05T14:22:25Z,50.921,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122736,51.166,0.490000000000002,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122736,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161264,AMAR610.20210905T142135Z.wav,StrGeoN1,937.0,1101.0,52.244,2021-09-05T14:22:26Z,51.732,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122737,51.988,0.5120000000000005,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122737,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161268,AMAR610.20210905T142135Z.wav,StrGeoN1,937.0,1078.0,55.508,2021-09-05T14:22:29Z,54.932,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122741,55.22,0.5760000000000005,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122741,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161269,AMAR610.20210905T142135Z.wav,StrGeoN1,890.0,984.0,55.957,2021-09-05T14:22:30Z,55.573,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122742,55.765,0.3840000000000003,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122742,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161272,AMAR610.20210905T142135Z.wav,StrGeoN1,867.0,1031.0,67.902,2021-09-05T14:22:42Z,67.326,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122745,67.614,0.5760000000000076,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122745,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161274,AMAR610.20210905T142135Z.wav,StrGeoN1,750.0,937.0,69.993,2021-09-05T14:22:44Z,69.545,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122747,69.769,0.4479999999999933,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122747,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161276,AMAR610.20210905T142135Z.wav,StrGeoN1,5203.0,5320.0,70.846,2021-09-05T14:22:45Z,70.505,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122749,70.6755,0.3410000000000082,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122749,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161283,AMAR610.20210905T142135Z.wav,StrGeoN1,890.0,1101.0,80.212,2021-09-05T14:22:54Z,79.658,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122756,79.935,0.554000000000002,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122756,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161285,AMAR610.20210905T142135Z.wav,StrGeoN1,515.0,585.0,82.174,2021-09-05T14:22:56Z,81.748,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122758,81.961,0.4260000000000019,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122758,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161289,AMAR610.20210905T142135Z.wav,StrGeoN1,7242.0,7546.0,90.452,2021-09-05T14:23:05Z,90.004,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122762,90.228,0.4479999999999933,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122762,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161292,AMAR610.20210905T142135Z.wav,StrGeoN1,3093.0,3281.0,93.716,2021-09-05T14:23:07Z,92.97,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122765,93.343,0.7459999999999951,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122765,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161299,AMAR610.20210905T142135Z.wav,StrGeoN1,4101.0,4523.0,112.937,2021-09-05T14:23:27Z,112.063,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122772,112.5,0.8739999999999952,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122772,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161305,AMAR610.20210905T142135Z.wav,StrGeoN1,1171.0,1335.0,142.378,2021-09-05T14:23:56Z,141.781,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122778,142.0795,0.59699999999998,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122778,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161306,AMAR610.20210905T142135Z.wav,StrGeoN1,3328.0,3750.0,149.182,2021-09-05T14:24:03Z,148.542,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122779,148.862,0.6399999999999864,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122779,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161308,AMAR610.20210905T142135Z.wav,StrGeoN1,1125.0,1781.0,154.645,2021-09-05T14:24:09Z,154.261,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122781,154.453,0.3840000000000145,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122781,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161316,AMAR610.20210905T142135Z.wav,StrGeoN1,3187.0,3515.0,176.895,2021-09-05T14:24:31Z,176.362,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122789,176.6285,0.5330000000000155,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122789,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161317,AMAR610.20210905T142135Z.wav,StrGeoN1,820.0,937.0,177.918,2021-09-05T14:24:32Z,177.428,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122790,177.673,0.4900000000000091,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122790,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161320,AMAR610.20210905T142135Z.wav,StrGeoN1,2109.0,2296.0,181.951,2021-09-05T14:24:36Z,181.589,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122793,181.77,0.3619999999999947,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122793,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161321,AMAR610.20210905T142135Z.wav,StrGeoN1,3562.0,3726.0,184.02,2021-09-05T14:24:38Z,183.252,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122794,183.636,0.7680000000000007,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122794,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161329,AMAR610.20210905T142135Z.wav,StrGeoN1,2789.0,2953.0,193.962,2021-09-05T14:24:48Z,193.578,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122802,193.77,0.3839999999999861,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122802,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
161335,AMAR610.20210905T142135Z.wav,StrGeoN1,5179.0,5343.0,205.673,2021-09-05T14:25:00Z,205.332,KW,1,1.0,SRKW,DFO_WDA,call,E:/DCLDE/DFO_WDLP/Audio/StrGeoN1/AMAR610.20210905T142135Z.wav,True,,122808,205.5025,0.3410000000000082,,False,False,True,False,SRKW,DCLDE_Train,False,0.0,122808,,/data/DCLDE_2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142135Z.wav,True
